,index,comment,n_star,date_time,label,positive_count,neutral_count,negative_count
6288,6288,mình mới mua đc 3 ngày máy dùng ổn chán cam hơi tệ đc pin_khỏe,4,2020-05-21,Positive,2,0,1
6289,6289,quá thất_vọng về máy quá sai_lầm chơi game lỗi cảm_ứng di_chuyển đứng vân tay nhạy,1,2019-05-16,Negative,0,0,3
6290,6290,mới mua test thử thấy điện_thoại mượt hơi nặng chắc mình sài_note 5 nhân_viên tư_vấn hết_sức nhiệt_tình xinh gái tên phương mua thế_giới di_động đường hùng vương pin chắc sài vài ngày đánh_giá,5,2019-10-06,Positive,2,0,1
6291,6291,tốt xứng tầm giá tương_tác nhanh cấu_hình ram 6g,5,2019-11-27,Positive,2,0,1
6292,6292,camera tệ thể nói tệ nhất trong phân khúc giá dung_lượng pin ít nói sạc nhanh thôi thật sạc bình_thường màn_hình nói màu_sắc_đẹp lắm quảng_cáo chất_lượng mong_đợi,1,2019-04-24,Negative,0,1,4
6293,6293,5 ngày mua 7tr1 giờ còn 6tr5 giảm nhanh biết thế bữa k mua dùng củng ổn mượt chụp ảnh tạm,2,2020-09-08,Neutral,1,2,1
6294,6294,nói_chung bắt mạng yếu vlinnên xiaomi năm nay chả dc ngoài quảng_cáo nhất mấy thằng rivew,1,2020-05-05,Negative,0,0,1
6295,6295,mới mua về thấy tốt xài lâu hết bảo_hành k biết thế_nào quan_trọng nhất đối tôi sao nhớ mấy em thoigioididong wá dẫn_nhiệt_tình dễ_thương,5,2019-12-17,Positive,2,0,0
6296,6296,điện_thoại đẹpcamera ok pin ổnnhân viên bán hàng vui_vẻ nhiệt tìnhmọi thứ ok,5,2019-07-25,Positive,5,0,0
6297,6297,mới sử_dụng thấy quá tuyệt_vời mức tiền bỏ hơi tiếc camera hơi lớn lớn hơn galaxy_a51 phần màn_hình phía hiển_thị thanh thông_báo chiếm diện_tích hơi lớn máy khác,5,2020-02-18,Positive,3,0,1
6298,6298,mở youtube max volum nghe nhạc 10p hết 10 pin mọi thứ ok nhanh hết pin,1,2020-01-02,Neutral,1,0,1
6299,6299,biết ai mình mới mua 1 tuần điện_thoại đêm tắt hết ứng_dụng tắt hẳn wifi tụt 2 pin biết làm_sao luôn tình_trạng pin 100,3,2020-10-05,Neutral,0,1,0
6300,6300,mau hết pin quá à khoảng nửa ngày hết pin mình chơi game mình chơi đấy 4500,2,2020-09-02,Negative,0,0,1
6301,6301,wifi siêu yếu màn_hình chụp ảnh ko đẹp gia_công tốt cấu_hình tốt pin trâu vân tay oke giờ test game xem sao ncl 3 củ thì xài chống cháy thôi k hi_vọng j hơn hàng việt bước_đầu vậy oke thay_vì nâng_cấp ram 4gb thì nâng màn_hình thích hơn xaid màn 2k về con này thấy phế quá cầm khắc_phục wifi k tốt nữa,3,2020-07-03,Positive,2,2,1
6302,6302,thấy ai khenriêng tôi khuyên đùng mua máy hay đo đa_nhiệm chậm độ phản_hồi màn_hình chậm kinh_khủng mặt dù k cài j het k choi game lunthất vong,1,2020-12-07,Negative,0,0,2
6303,6303,tầm giá 10 củ tiếc 1 chỗ hok kháng nước kháng bụi thêm tính_năng hết sảy con bà bảy,3,2020-07-02,Negative,0,1,1
6304,6304,tất ngon hiểu sao lâu_lâu tự_động mất 4g wifi tự_động ngắt kết_nối,5,2020-04-02,Neutral,1,0,1
6305,6305,mới dừng cơ_bản lướt wed dùng facebook zalo toàn báo lỗi loa khá bé nghe nhạc đổi thứ 2 ổn chỗ lắm,2,2020-02-01,Negative,0,0,2
6306,6306,máy tắt máy đi bật sóng wifi máy cột sóng điện_thoại,1,2020-04-21,Negative,0,0,1
6307,6307,mua nửa tháng cảm_nhận máy sử_dụng tuyệt_vời sạc siêu nhanh cầm máy nhẹ_nhàng chơi game cực mượt,5,2020-04-21,Positive,4,0,0
6308,6308,máy mạnh4g wife cực khỏegiá rẻ nhân vien tgdd nhiệt_tình thân thiệnmáy bền hay ko biết ai sài_lâu,5,2019-12-21,Positive,4,0,0
6309,6309,sản_phẩm khá ổn trong tầm giá 1 vài lỗi mình thấy 1 pin 5000mah tụt nhanh 2 sạc nhanh hơn 2 tiếng mới đầy 3 bật ứng_dụng 4 wifi kém 5 sóng điện_thoại,3,2020-06-21,Negative,1,1,2
6310,6310,mới mua đc 2 cảm_thấy thất vọngluc mua hơi vội_vàng về s màu_sắc hình_ảnh còn thua con redmi s2 cũ xài hình_ảnh cũ cũ úa úa nhìn mỏi_mắt nhìn đt mới mua nản hết_sức chức_năng khác biết thế nàonhưng chán chẳng muốn xài chắc đổi trả muốn tải ảnh ma_cư báo quá 5mb,2,2020-07-22,Negative,0,0,2
6311,6311,mới mua 6 ngày sạc pin nhanh máy mượt sóng điện_thoại yếu chập_chờn pin tụt nhanh nóng máy xin hỏi ai giống mình,3,2020-06-21,Neutral,0,2,1
6312,6312,mới mua 2 tuần wifi bắt íu pin đêm tự_động tuột hơn 10 hối_hận mua con,1,2019-12-18,Negative,0,0,2
6313,6313,sản_phẩm xài tuyệt_vời chụp hình đẹp mạng nhanh chơi game mượt nhân_viên phục_vụ nhiệt_tình vui_vẻ,5,2018-07-07,Positive,4,0,0
6314,6314,máy đầu mới mua gps định_vị hoạt_động cập_nhật vos 25 mới hoạt_động dc nay vos 30 sao cập_nhật wifi tải tải 4g mới dc máy nhanh mượt pin trâu hệ_thống hay lỗi camera kêu e e chụp xấu,3,2020-04-21,Negative,1,1,3
6315,6315,sử_dụng 8 tháng chai 7pin dùng tốt mua nó còn giá 27tr999 giờ thấy sản_phẩm tụt giá buồn ghê_gớm,5,2020-03-24,Negative,1,0,2
6316,6316,ổn hầu khuyết_điểm ngoài vân tay thỉnh_thoảng nhạy còn mọi thứ tuyệt_vời,5,2020-11-07,Neutral,1,0,1
6317,6317,mua về xạc chơi luôn choi game hơi tụt pin lượt wer ok xem phim oke,5,2019-09-20,Neutral,1,0,1
6318,6318,máy êm cam quá ảo nào trắng bệt sài ip chuyển ko quen cam dành mấy bạn sống ảo,4,2019-02-08,Neutral,1,0,1
6319,6319,quá kém wifi bắt quá yếu ngồi bên cục wifi chạy 30 s mới nhận lệnh hài màn_hình ko nét loa nhỏ tóm ko mua,1,2020-04-21,Negative,0,0,3
6320,6320,mới dùng thấy tốt liên_quân bật full chơi mượt ko giật lag fps ổn_định ko thể đòi_hỏi thêm ở tầm giá,5,2020-03-23,Positive,2,1,0
6321,6321,xài 1 năm muốn đổi khác lập_tức giờ nghe vs gọi thôi mau tụt pin dã_man,2,2020-02-26,Negative,0,0,1
6322,6322,mình mua khoảng 2 tháng thấy cảm_ứng nhạy game mượt camera rõ nét mọi thứ ok ms mua pin trâu 100 dùng trog 67h gồm chơi game coi video ms 2 tháng 100 còn 34h trong lướt xem hình_ảnh nhắn_tin ít xem video vs ít game sợ cành về pin tuột nhanh nv tư_vấn nhiệt_tình,3,2020-02-07,Positive,6,0,0
6323,6323,máy tuy chất_lượng ổn pin hơi yếu 1500mah hơi yếunhưng bù cấu_hình nó tốt hơn ip11,4,2020-04-20,Positive,2,0,1
6324,6324,máy đẹp chơi game mượt chụp hình đẹp nv đmx tư_vấn nhiệt_tình thân_thiện máy mới mua hiện phát_hiện lỗi j,5,2020-10-04,Positive,4,1,0
6325,6325,mới cập_nhật văn tay ok ko còn j thất_vọng về nó r con vk tui bất đâu muốn chuyển wa samsung a70,5,2019-10-28,Positive,2,0,0
6326,6326,số ok sử_dụng bình thg ko giật lag j cảm_cx ok tốc_độ loading ổn chơi game nhẹ ổn,5,2020-10-01,Positive,2,1,0
6327,6327,hao bin nhanh sáng tới chiều ở dung tắt mạng hao 10 bin còn mọi thứ khác ok,3,2019-05-15,Neutral,1,0,1
6328,6328,máy dùng tốtchụp ảnh xóa_phông siêu đẹpchống nước tốtnhiều tính_năng hay cấu_hình ổn định1 sản_phẩm tuyệt_vời,5,2018-08-18,Positive,3,0,0
6329,6329,tui hài_lòng sản_phẩm tui sử_dụng điện_thoại dùng muột ko mắc lỗi chơi game vui ko giật hai lag lắm,5,2020-12-07,Positive,2,0,0
6330,6330,pin tốt chơi liên_tục đc hơn 4 tiếng cảm_biến vân tay dùng miếng dán kém hiệu_năng tốt mức giá,5,2020-05-26,Positive,2,1,1
6331,6331,cảm_biến chậm xem video mờ trong dùng mạng wifi nút âm_lượng bên tiện lắm,1,2019-07-15,Negative,0,0,3
6332,6332,sản_phẩm khá tốt trong tầm giá pin trâu loa to lướt mượt chơi game ổn sạc pin nhanh nói_chung ok,5,2020-08-14,Positive,4,1,0
6333,6333,vsmart à wifi chập_chờn cảm_ứng hay đơcam tệ bảo_hành còn bảo_hành ko chịu sửa người_ta đến hết thời_hạn bảo_hành 1 tháng thử gửi đi bảo_hành báo thay đủ thứ màn_hình cụm wifi cụm sạc mặt lưng hết gần 2 củ_ghê ghê xin nhận 1 lạy xin chừa,2,2020-04-21,Negative,0,0,3
6334,6334,máy tệ chơi game pubg một máy nóng hay đơ chơi liên_quân đơ cảm_ứng nhấn chiêu ăn camera tạm đẹp nói_chung phù_hợp giá lắm,1,2020-02-13,Negative,0,1,4
6335,6335,mua máy thág 102019 tới giờ ok bộ_nhớ máy dư 30gb thẻ 16gb full chơi liên_quân cũg pubg khá ok sóg ổn wifi ổn nhận khuân mặt thần_tốc vân tay ok tóm trog tầm giá chấp_nhận đc,5,2020-01-31,Positive,3,2,0
6336,6336,điểm antutu quá cao tới 288075 điểm quá tuyệt 1 con máy tầm trung mua gần năm máy mượt chơi game bảo phê,5,2020-02-19,Positive,2,1,0
6337,6337,tốt tôi thích máy_ảnh rõ nét về ban đêmcận cảnh chỉnh rõ cảm_biến vân tay quá tuyệt_vời chơi game mượt tóm tốt,5,2020-06-07,Positive,4,0,0
6338,6338,máy sài suốt ngày dài mát lạnh chụp hình đẹp sài ứng_dụng văn_phòng khỏi chê bạn chê mua máy đủ máy tuyệt_vời 100,5,2020-03-02,Positive,3,0,0
6339,6339,sản_phẩm tốt trong tầm giá cảm_ứng mượt màn_hình đẹp chụp hình nghe nhạc ok nói_chung 3 triệu xài dc tốt,5,2020-04-20,Positive,3,2,0
6340,6340,s em mới mua máy nhanh nóng sài_messenger thoy máy nóng nhanh tuột pin,3,2019-12-20,Negative,0,0,2
6341,6341,mình mua con gần 1 tháng dạo tình_trạng hay thoát app đặc_biệt zalo camera tình_trạng đứng quay video thoát vô lỗi camera đành khởi_động thực mong_đợi,3,2019-08-27,Negative,0,0,2
6342,6342,em mua 1 iphone 11 pro max máy sử_dụng trình trạng pin đêm mất 10 máy ở trạng trái tắt nguồn đem kiểm_tra 1 lần nv báo nào lỗi đem đổi e về sài gần 20 ngày trình trạng pin trường_hợp xử_lý sao,5,2020-08-07,Negative,0,1,1
6343,6343,mình mua máy sử_dụng 1 tháng cấu_hình chơi game mượt pin trâu sử mượt game lâu nóng máy tóm dùng cực_kỳ thích luôn,5,2020-02-22,Positive,3,0,0
6344,6344,may quá ok trong tầm giá chiến game khá ok nói_chung mình thấy tuyệt_vời 5 sao san phẩm,5,2020-04-30,Positive,2,1,0
6345,6345,máy mình sử_dụng gần 2 năm chạy mượt thiết_kế đẹp pin xài ok ios ngon nhất khác xa android,5,2018-09-14,Positive,3,0,0
6346,6346,một tuần sử_dụng thấy phần_cứng khá tốt phần_mềm phong_phú hơn mong vsmart học nhà táo một năm quá mẫu máy tập chung hoàn_thiện sản_phẩm tối_ưu phần_mềm,4,2020-01-18,Positive,1,0,0
6347,6347,máy làm j ngon chiến game tốt chụp hình nét lưu trử tốt ai thích mua hãng khác riêng tôi tin_tưởng hàng việt nam chất_lượng cao,5,2020-07-28,Positive,5,0,0
6348,6348,máy tốt hiệu_năng ổn ko nóng quá setting cao ko max tác vụ mượt pin dùng thoải_mái 1 ngày ko game khả_năng dc 2 ngày cam vs vân tay hơi lồi thể dùng ốp lưng ko sao nhân_viên thân_thiện thái_độ phục_vụ giao hàng tốt đi giao hàng còn hướng_dẫn bảo_hành tận_tình nói_chung ko thể chê dc vs mức giá thái_độ tốt,5,2019-10-16,Positive,4,1,1
6349,6349,màn_hình mở hết đô sáng tối ko cài_đặt ánh_sáng thích_nghi sao tối,1,2020-07-23,Negative,0,0,1
6350,6350,máy xài ok loa rè chịu ko nổi mới mua xài hôm_nay mới lấy nghe hơi rè,2,2020-04-17,Neutral,1,0,1
6351,6351,quá tuyệt_vời dùng hơn một năm còn k chê dkmượt màk nâng_cấp đt mới,5,2019-09-28,Positive,2,0,0
6352,6352,sp xài ok vivo y19 k tai phone tiếc thật tai phone 5 sao,4,2020-03-31,Neutral,1,0,1
6353,6353,máy sử_dụng tốt màu đẹp pin trâu chơi game ổn nói_chung ổn trong tầm giá,4,2020-04-13,Positive,4,1,0
6354,6354,active 3 tuyệt giá bán phiên_bản mới cập_nhật năng chăm_sóc_thiết làm máy chạy mượt dân vp,5,2020-04-21,Positive,2,1,0
6355,6355,pin nhanh xuống lướt web coi youtube xuống pin 15 3p máy nóng dù tác vụ cơ_bản máy mượt lắm muốn mua làm máy phụ ok kê làm máy chính_sử_dụng hằng ngày ko ổn lắm máy giá rẻ ko đòi_hỏi cao camera tệ hơn hẳn máy khác độ phân_giải nói_chung hơi thích trả máy dc tôi se trả luôn,1,2020-09-07,Negative,1,0,3
6356,6356,sản_phẩm lỗi hở viền màn_hình nút nguồn đi xuống máy co tiếng kêu kẹt kẹt biết lỗi chung dòng ip7plus tuỳ máy,1,2019-01-31,Positive,1,0,0
6357,6357,mọi thứ xuất_sắc bao mượt bao nhanh thất_vọng chỗ pin thui mới mua 1 tháng tình_trạng pin còn 98,2,2019-08-22,Positive,2,0,1
6358,6358,cạnh viền màn_hình k khít lắm mới dùng dc 20 ngày dung_lượng pin sụt còn 97,2,2019-05-13,Negative,0,0,2
6359,6359,ko biết máy bắt sóng sim yếu hay nào toàn 2 vạch còn xuống 1 vạchmà nhà ở xa cột sóng đâu,4,2020-04-21,Negative,0,0,1
6360,6360,mua đứa emthấy nó dùng sáng giờ ổnnhân_viên lịch sựkhông chèo_kéo mua thêm kiacảm ơn 1 bạn nv tư_vấn kỹ tôivà trời nắng còn che dù tôi tận bên ngoàimua 121 võ văn ngântphcm,5,2019-05-17,Positive,1,1,0
6361,6361,mẫu_mã đẹp pin trâu sạc pin hồi lâu 4h mới lượt zalo fb mượt nói_chung ok,5,2019-07-05,Positive,4,0,0
6362,6362,tuyệt sp chất_lượng vs tầm giá ủng_hộ,5,2020-04-26,Positive,1,1,0
6363,6363,tạm ổn nói_chung khác_biệt tiếng giá còn pin thấp mua dt ôm cục sạc dự_phòng kè_kè thôi tiền nào nấy dùng tạm,1,2020-04-21,Neutral,0,2,1
6364,6364,pin trâusóng khỏechơi game okvới mức giá 3tr anh_em chọn mua vivo y11rẻ ngonchỉ loa nghe nhạc k hay,5,2020-01-13,Positive,3,0,0
6365,6365,điện_thoại bắt sóng wifi hơi yếu chấp_nhận đượcvà chụp ok tai_nghe trong tầm giá quá ok sản_phẩm khác phân khúc tin_dùng hàng việt nam chất_lượng cao,5,2020-04-03,Positive,2,1,1
6366,6366,mình mua hơn 2 tháng pin 100 cách sạc mình tuân thu nhà sản_xuất còn về hiệu_năng tuyệt_vời nhân_viên phục_vụ nhiệt_tình dễ_thương quá,5,2020-04-21,Positive,3,0,0
6367,6367,mua ngày 192 cảm_nhận bàn_phím nhạy mới cảm_biến đêm mất 4 pin pin khoẻ tiếc ko ốp lưng máy dùng ổn trong tầm giá,3,2020-03-20,Neutral,2,1,2
6368,6368,snapdragon 675 8 nhân chip tầm giá hơi cao ai dự_định mua cân_nhắc,1,2019-02-12,Neutral,0,2,1
6369,6369,khá ổn nhân_viên nhiệt_tình tư_vấn mức giá tầm trung quá hợp_lí mong sử_dụng lâu ok,5,2019-12-22,Positive,2,1,0
6370,6370,mới mua hôm trải nghiệmpin mình thấy ok lắm gánh màn_hình lớn full hd hơi hao bin một_chút cấu_hình okcamera ổn hơi dày một chútcấu hình khỏi chê trong tầm giá mình test một trận ổn hiện máy chạy bình_thường ko hiện_tượng loạn cảm_ứng tuyệt,5,2019-09-15,Positive,5,1,1
6371,6371,sản_phẩm ok mình sử_dụng gần 1 năm sản_phẩm chạy ok ít đơ lag xứng_đáng_giá tiền mình bỏ,5,2018-08-08,Positive,3,0,0
6372,6372,mình mua tháng mấy sài tốt chạy mượt phin sài lâu gam mục camera chụp đẹp,4,2020-04-21,Positive,4,0,0
6373,6373,mình mua máy 1 tháng hơn khoảng thời_gian đầu dùng tốt biết sao thời_gian máy mình hình_ảnh lẫn chữ mờ rung khoảng hơn 30p nó rõ 1 xíu mờ tiếp,2,2019-12-25,Neutral,1,0,1
6374,6374,máy samsung a31 gọn_nhẹ chơi game ổn dung_lượng pin cao cục sạc 15w sạc nhanh hơn cục sạc thường thôi tầm 3 tiếng mới đầy pin dễ gây ức_chế bạn quen sạc nhanh 18w hoặc 25w,4,2020-07-27,Positive,2,1,0
6375,6375,mới dùng đc 1 ngày nói_chung mượt lướt web facebook zalo ko chơi game ko biết lag hay tạm_thời 5 sao em nó,5,2020-07-20,Positive,1,0,0
6376,6376,điện_thoại mỏng nhẹ cấu_hình đẹp chơi game lag nhận_diện vân tay nhạy giá khá rẻ nói_chung đáng mua bis bis bis,5,2020-04-28,Positive,5,0,0
6377,6377,mới mở hộp sáng dùng đến tối kết_luận cấu_hình ngang ssa50 6gb ram dùng giật hơn chậm hơn tóm thất_vọng máy mới dùng thấy chậm hơn con ss a50 6gb ram mua mấy tháng dc camera an_ủi hy_vọng samsum bản nâng_cấp,2,2019-12-27,Negative,1,0,2
6378,6378,ngon trong tầm giá cam call fb xấuuuuuuu còn lai ổn chơi game mượt ít nóng máy ok,4,2019-05-23,Positive,2,1,1
6379,6379,may thiết_kế đẹp ngon bin sài lâu hết được một ngày nói_chung là quá tuyệt_vời hai long với tất_cả những gi dmx kinh_doanh,5,2020-07-17,Positive,3,0,0
6380,6380,a70 lỗi cảm_ứng đa điểm chơi game la còn xài bình_thường gửi ý_kiến bao_nhiêu lần đăng thất_vọng bạn tải phần_mềm yamtt chplay về test đi biết,5,2019-07-05,Negative,0,0,1
6381,6381,máy dùng mượt cam đẹp hài_lòng nhân_viên tgdd dễ_thương tội hơi nóng thiết_kế kim_loại,5,2019-05-15,Positive,4,0,1
6382,6382,máy đẹp thiết_kế đơn_giản có hỗ_trợ 4g giá vừa rẻ vừa tay thao_tác hơi chậm,5,2020-01-02,Positive,2,0,1
6383,6383,mình hỏi mình mua 1 tuần mình hay gặp tình_trạng camera vô ko nó đen_thui lun khởi_động mới vô đc mình xin ý_kiến đt mình v mn,4,2020-05-05,Negative,0,0,1
6384,6384,máy đẹp pin trâu còn thiếu tiện_ích thông_dụng trong cuộc_sống hđh dùng hơi rắc_rối cài_đặt phần_mềm ngoài chplay máy_ảnh đep,4,2020-04-24,Positive,4,0,1
6385,6385,mua đc 3 tháng thấy khá oki pin trâu chơi game khá mượt tầm giá mình thấy ổn,5,2020-08-13,Positive,3,1,0
6386,6386,sản_phẩm tuyệt_vời nhân_viên vui_vẻ nhiệt_tình pin trâu chơi game mượt,5,2020-01-28,Positive,4,0,0
6387,6387,đổi đầu_tiên 1 ngày vậymàn hình quá tệ yêu_cầu tgdd làm hãng tìm hướng giải_quyết,1,2020-04-22,Negative,0,0,1
6388,6388,áp a50s quá tệ mới mua 2ngay về phím quá chi giật gián cường_lực,3,2019-12-16,Neutral,1,0,1
